#   Z    A  M_ej/M_sun
   29   58   3.389e-09
   29   59   2.366e-04
   29   60   1.327e-03
   29   61   1.398e-04
   29   62   5.274e-06
   29   63   4.090e-04
   29   64   3.782e-06
   29   65   1.111e-04
   29   66   8.247e-07
   29   67   3.558e-05
   29   68   2.117e-05
   29   69   8.837e-06
   29   70   1.231e-05
   29   71   2.053e-07
   29   72   4.055e-09
   29   73   4.074e-11
   29   74   3.272e-18
   30   58   2.984e-17
   30   59   3.849e-16
   30   60   2.736e-03
   30   61   3.281e-05
   30   62   8.779e-04
   30   63   3.930e-05
   30   64   3.984e-03
   30   65   5.882e-05
   30   66   4.355e-03
   30   67   4.469e-06
   30   68   3.520e-04
   30   69   3.913e-06
   30   70   6.390e-05
   30   71   3.671e-06
   30   72   5.659e-05
   30   73   2.012e-06
   30   74   5.222e-05
   30   75   8.094e-08
   30   76   3.527e-09
   30   77   1.086e-15
   30   78   4.448e-18
   31   61   7.307e-13
   31   62   1.189e-14
   31   63   1.406e-06
   31   64   7.630e-05
   31   65   2.215e-06
   31   66   6.202e-08
   31   67   9.308e-06
   31   68   2.668e-07
   31   69   1.264e-05
   31   70   4.329e-08
   31   71   2.682e-06
   31   72   3.087e-08
   31   73   2.572e-05
   31   74   4.801e-05
   31   75   2.714e-05
   31   76   1.563e-05
   31   77   7.340e-07
   31   78   3.112e-09
   31   79   1.944e-12
   31   80   3.679e-17
   31   81   1.552e-18
   32   64   6.504e-05
   32   65   3.778e-07
   32   66   5.935e-06
   32   67   4.064e-07
   32   68   9.792e-05
   32   69   1.693e-06
   32   70   3.127e-04
   32   71   9.733e-07
   32   72   8.243e-05
   32   73   2.340e-07
   32   74   1.955e-05
   32   75   1.572e-05
   32   76   2.198e-04
   32   77   7.472e-05
   32   78   2.844e-04
   32   79   9.949e-06
   32   80   2.426e-05
   32   81   1.463e-07
   32   82   2.432e-09
   32   83   1.000e-15
   32   84   3.551e-16
   32   85   6.418e-17
   32   86   1.996e-18
   33   65   2.167e-16
   33   66   7.472e-17
   33   67   4.942e-08
   33   68   4.960e-07
   33   69   1.810e-08
   33   70   1.450e-09
   33   71   7.814e-08
   33   72   8.272e-09
   33   73   1.094e-06
   33   74   2.509e-08
   33   75   9.191e-07
   33   76   1.013e-08
   33   77   5.262e-06
   33   78   3.403e-06
   33   79   2.258e-04
   33   80   2.208e-05
   33   81   7.256e-05
   33   82   3.017e-05
   33   83   2.210e-06
   33   84   4.194e-11
   33   85   3.183e-10
   33   86   5.099e-16
   33   87   1.120e-16
   33   88   1.766e-18
   34   68   1.654e-07
   34   69   3.374e-09
   34   70   2.805e-08
   34   71   3.114e-09
   34   72   9.482e-07
   34   73   3.613e-08
   34   74   1.038e-05
   34   75   6.366e-07
   34   76   2.638e-05
   34   77   1.780e-07
   34   78   1.385e-05
   34   79   2.134e-05
   34   80   2.077e-04
   34   81   3.113e-04
   34   82   9.432e-04
   34   83   2.268e-04
   34   84   2.436e-04
   34   85   8.131e-06
   34   86   4.576e-06
   34   87   5.852e-10
   34   88   9.136e-15
   34   89   7.122e-16
   34   90   1.688e-16
   34   91   5.545e-17
   34   92   3.575e-18
   35   71   3.016e-10
   35   72   3.187e-09
   35   73   2.764e-10
   35   74   2.031e-11
   35   75   1.329e-09
   35   76   3.722e-10
   35   77   2.179e-07
   35   78   2.564e-09
   35   79   6.557e-07
   35   80   1.538e-08
   35   81   1.321e-05
   35   82   1.644e-07
   35   83   2.342e-05
   35   84   9.782e-05
   35   85   1.103e-04
   35   86   1.620e-04
   35   87   2.040e-05
   35   88   5.188e-06
   35   89   2.897e-09
   35   90   3.057e-14
   35   91   4.681e-15
