#   Z    A  M_ej/M_sun
   21   53   6.271e-15
   22   40   8.906e-15
   22   44   9.558e-05
   22   45   9.815e-06
   22   46   7.139e-06
   22   47   4.105e-07
   22   48   7.446e-08
   22   49   2.241e-06
   22   50   1.850e-03
   22   51   2.510e-04
   22   52   2.697e-04
   22   53   4.530e-06
   22   54   5.788e-14
   23   45   1.837e-14
   23   46   7.771e-15
   23   47   1.224e-05
   23   48   3.664e-07
   23   49   5.994e-07
   23   50   4.557e-09
   23   51   5.104e-05
   23   52   1.986e-04
   23   53   5.342e-05
   23   54   3.843e-05
   23   55   1.003e-08
   23   56   1.578e-18
   24   48   2.970e-04
   24   49   1.292e-05
   24   50   1.344e-05
   24   51   1.008e-06
   24   52   1.029e-04
   24   53   6.212e-05
   24   54   4.430e-03
   24   55   8.121e-05
   24   56   4.004e-04
   24   57   6.396e-07
   24   58   2.242e-08
   24   59   5.639e-18
   25   49   1.057e-15
   25   50   2.502e-16
   25   51   3.367e-05
   25   52   3.591e-06
   25   53   3.244e-06
   25   54   3.037e-07
   25   55   1.844e-04
   25   56   8.546e-05
   25   57   5.960e-05
   25   58   1.681e-08
   25   59   9.183e-11
   26   52   1.770e-03
   26   53   2.137e-05
   26   54   8.690e-05
   26   55   4.173e-06
   26   56   2.227e-03
   26   57   1.836e-04
   26   58   1.342e-02
   26   59   9.188e-05
   26   60   4.694e-03
   26   61   1.495e-05
   26   62   1.044e-04
   26   63   3.334e-10
   26   64   8.552e-16
   27   53   2.541e-16
   27   54   4.854e-17
   27   55   5.458e-05
   27   56   5.639e-05
   27   57   2.624e-05
   27   58   2.056e-06
   27   59   1.730e-04
   27   60   2.841e-06
   27   61   2.040e-04
   27   62   1.133e-04
   27   63   1.244e-05
   27   64   8.719e-15
   28   56   4.962e-01
   28   57   1.002e-02
   28   58   1.012e-01
   28   59   2.440e-03
   28   60   6.119e-02
   28   61   5.930e-04
   28   62   3.696e-02
   28   63   2.127e-04
   28   64   1.582e-02
   28   65   7.256e-05
   28   66   1.235e-02
   28   67   2.411e-06
   28   68   4.495e-04
   28   69   4.089e-08
   28   70   1.550e-08
   28   71   4.932e-15
   28   72   4.648e-18
   29   57   5.496e-14
   29   58   1.148e-09
   29   59   7.220e-04
   29   60   4.154e-03
   29   61   6.336e-04
   29   62   2.628e-05
   29   63   7.931e-04
   29   64   7.607e-06
   29   65   1.582e-04
   29   66   4.191e-06
   29   67   1.158e-04
   29   68   1.035e-03
   29   69   1.301e-04
   29   70   7.908e-05
   29   71   4.860e-06
   29   72   1.038e-08
   29   73   2.941e-10
   29   74   6.545e-18
   30   60   8.554e-03
   30   61   1.333e-04
   30   62   6.778e-03
   30   63   1.830e-04
   30   64   1.095e-02
   30   65   1.196e-04
   30   66   6.866e-03
   30   67   8.900e-06
   30   68   3.057e-03
   30   69   6.012e-05
   30   70   2.665e-04
   30   71   8.769e-05
   30   72   2.199e-04
   30   73   1.560e-05
   30   74   5.358e-04
   30   75   1.570e-07
   30   76   5.135e-08
   30   77   1.595e-15
   30   78   2.585e-17
   31   61   1.922e-16
   31   63   3.434e-06
   31   64   2.391e-04
   31   65   8.635e-06
   31   66   5.028e-07
   31   67   2.050e-05
   31   68   5.321e-07
   31   69   2.684e-05
   31   70   1.125e-07
   31   71   3.675e-05
   31   72   9.684e-08
   31   73   1.861e-04
   31   74   4.903e-04
   31   75   6.224e-05
   31   76   2.445e-04
   31   77   2.420e-06
   31   78   5.795e-09
   31   79   9.873e-12
   31   80   2.168e-16
   31   81   6.836e-18
   32   64   2.102e-04
   32   65   1.353e-06
   32   66   5.449e-05
   32   67   3.396e-06
   32   68   2.722e-04
   32   69   3.694e-06
   32   70   4.881e-04
   32   71   2.242e-06
   32   72   1.863e-04
   32   73   9.321e-07
   32   74   6.896e-05
   32   75   3.732e-05
   32   76   1.694e-03
   32   77   2.681e-04
   32   78   1.260e-03
   32   79   4.905e-05
   32   80   4.443e-04
   32   81   9.160e-07
   32   82   1.698e-08
   32   83   3.165e-14
   32   84   1.187e-14
   32   85   2.395e-15
   32   86   1.032e-16
   32   87   1.878e-17
   33   67   1.549e-07
   33   68   2.725e-06
   33   69   1.061e-07
   33   70   2.510e-08
   33   71   2.275e-07
   33   72   1.853e-08
   33   73   2.462e-06
   33   74   6.737e-08
   33   75   2.640e-06
   33   76   3.488e-08
   33   77   1.427e-05
   33   78   1.561e-05
   33   79   1.095e-03
   33   80   4.047e-04
   33   81   4.938e-04
   33   82   2.306e-04
   33   83   2.953e-05
   33   84   7.576e-10
   33   85   4.786e-09
   33   86   1.901e-14
   33   87   4.272e-15
   33   88   9.784e-17
   33   89   1.733e-17
   34   68   8.655e-07
   34   69   1.335e-08
   34   70   4.886e-07
   34   71   1.700e-07
   34   72   3.844e-06
   34   73   1.872e-07
   34   74   1.813e-05
   34   75   1.228e-06
   34   76   5.728e-05
   34   77   5.400e-07
   34   78   3.049e-05
   34   79   1.021e-04
   34   80   3.183e-03
   34   81   2.174e-03
   34   82   5.942e-03
   34   83   3.110e-03
   34   84   2.948e-03
   34   85   1.198e-04
   34   86   2.194e-05
   34   87   1.873e-08
   34   88   2.112e-13
   34   89   2.491e-14
   34   90   6.040e-15
   34   91   1.615e-15
   34   92   1.511e-16
   35   71   1.147e-09
   35   72   5.399e-08
   35   73   6.142e-09
   35   74   4.439e-09
   35   75   1.939e-08
   35   76   7.902e-09
   35   77   4.093e-07
   35   78   1.384e-08
   35   79   1.888e-06
   35   80   6.353e-08
   35   81   8.401e-05
   35   82   4.654e-07
   35   83   1.692e-04
   35   84   1.168e-03
   35   85   8.816e-04
   35   86   7.826e-04
   35   87   3.789e-04
   35   88   6.975e-05
   35   89   1.494e-08
   35   90   8.699e-13
   35   91   6.584e-14
   35   92   1.699e-14
   35   93   5.359e-15
   35   94   1.162e-15
   36   72   3.373e-09
   36   73   4.739e-10
   36   74   2.016e-08
   36   75   2.784e-08
   36   76   6.549e-07
   36   77   1.381e-07
   36   78   9.298e-07
   36   79   1.169e-07
   36   80   6.021e-06
   36   81   2.683e-07
   36   82   1.362e-05
   36   83   1.151e-06
   36   84   1.143e-04
   36   85   3.191e-04
   36   86   4.660e-03
   36   87   8.008e-04
   36   88   4.061e-03
   36   89   1.336e-03
   36   90   3.680e-04
   36   91   1.078e-06
   36   92   7.237e-13
   36   93   3.611e-13
   36   94   4.199e-14
   36   95   8.747e-15
   36   96   3.302e-15
   36   97   5.924e-16
   36   98   1.721e-16
   37   75   8.303e-11
   37   76   1.752e-09
   37   77   4.501e-09
   37   78   2.593e-09
   37   79   1.154e-08
   37   80   1.963e-09
   37   81   2.719e-08
   37   82   3.204e-09
   37   83   6.359e-07
   37   84   1.060e-07
   37   85   2.141e-06
   37   86   8.147e-07
   37   87   6.068e-04
   37   88   2.732e-05
   37   89   6.231e-04
   37   90   1.895e-03
   37   91   6.190e-04
   37   92   7.084e-09
   37   93   3.281e-08
   37   94   3.065e-12
   37   95   1.511e-13
   37   96   5.692e-14
   37   97   2.661e-14
   37   98   7.311e-15
   37   99   1.770e-15
   37  100   3.905e-16
   38   76   5.629e-12
   38   77   3.105e-12
   38   78   3.487e-09
   38   79   3.005e-09
   38   80   3.717e-07
   38   81   7.246e-08
   38   82   2.769e-07
   38   83   4.430e-08
   38   84   5.034e-07
   38   85   1.870e-07
   38   86   6.395e-06
   38   87   5.615e-06
   38   88   9.673e-03
   38   89   6.921e-05
   38   90   7.943e-04
   38   91   1.091e-03
   38   92   2.513e-03
   38   93   7.537e-04
   38   94   2.690e-04
   38   95   9.918e-06
   38   96   8.173e-13
   38   97   2.799e-13
   38   98   3.677e-13
   38   99   9.343e-14
   38  100   3.749e-14
   38  101   8.404e-15
   38  102   2.577e-15
   38  103   3.843e-16
   39   79   6.671e-12
   39   80   2.285e-10
   39   81   2.013e-09
   39   82   1.876e-10
   39   83   1.067e-08
   39   84   7.424e-09
   39   85   9.287e-09
   39   86   2.207e-09
   39   87   5.777e-08
   39   88   1.718e-07
   39   89   7.041e-04
   39   90   9.559e-07
   39   91   4.642e-06
   39   92   1.718e-05
   39   93   1.156e-04
   39   94   3.775e-04
   39   95   1.588e-04
   39   96   4.190e-09
   39   97   2.267e-11
   39   98   4.699e-13
   39   99   1.215e-12
   39  100   4.866e-13
   39  101   2.134e-13
   39  102   8.010e-14
   39  103   3.172e-14
   39  104   8.602e-15
   39  105   1.273e-15
   39  106   1.465e-16
   40   80   6.430e-15
   40   81   1.716e-14
   40   82   5.317e-10
   40   83   2.340e-09
   40   84   9.559e-08
   40   85   3.903e-08
   40   86   4.756e-07
   40   87   8.319e-08
   40   88   2.242e-07
   40   89   3.499e-07
   40   90   1.210e-03
   40   91   3.697e-06
   40   92   7.752e-07
   40   93   1.913e-07
   40   94   1.528e-05
   40   95   1.408e-05
   40   96   2.878e-04
   40   97   7.942e-05
   40   98   3.174e-05
   40   99   2.252e-12
   40  100   8.135e-08
   40  101   2.426e-12
   40  102   9.133e-12
   40  103   9.298e-13
   40  104   4.238e-13
   40  105   1.548e-13
   40  106   1.966e-14
   40  107   3.989e-15
   40  108   5.643e-16
   41   83   8.047e-17
   41   84   1.435e-12
   41   85   3.072e-10
   41   86   2.653e-09
   41   87   1.480e-08
   41   88   1.029e-08
   41   89   3.434e-08
   41   90   3.082e-08
   41   91   3.070e-06
   41   92   9.947e-09
   41   93   3.115e-08
   41   94   3.589e-10
   41   95   3.736e-09
   41   96   1.606e-09
   41   97   2.572e-07
   41   98   3.261e-06
   41   99   2.851e-07
   41  100   2.179e-08
   41  101   4.636e-08
   41  102   4.120e-09
   41  103   1.694e-12
   41  104   5.217e-09
   41  105   8.801e-12
   41  106   5.461e-13
   41  107   1.087e-13
   41  108   3.397e-14
   41  109   5.170e-15
   41  110   1.137e-15
   41  111   1.982e-16
   42   85   9.844e-18
   42   86   8.368e-11
   42   87   1.318e-10
   42   88   3.608e-08
   42   89   9.621e-09
   42   90   1.464e-06
   42   91   3.398e-07
   42   92   5.379e-05
   42   93   5.037e-07
   42   94   1.284e-07
   42   95   3.047e-09
   42   96   1.692e-08
   42   97   4.526e-09
   42   98   2.365e-04
   42   99   1.653e-05
   42  100   4.468e-04
   42  101   1.689e-04
   42  102   9.486e-04
   42  103   5.253e-04
   42  104   2.860e-04
   42  105   8.882e-05
   42  106   4.907e-07
   42  107   5.135e-11
   42  108   1.012e-12
   42  109   3.373e-13
   42  110   7.719e-14
   42  111   2.355e-14
   42  112   4.704e-15
   42  113   6.474e-16
   42  114   1.330e-17
   43   88   1.640e-15
   43   89   1.016e-11
   43   90   2.382e-13
   43   91   7.782e-09
   43   92   1.342e-08
   43   93   3.447e-06
   43   94   9.102e-07
   43   95   1.326e-07
   43   96   8.000e-09
   43   97   4.579e-08
   43   98   4.142e-09
   43   99   1.645e-08
   43  100   5.739e-11
   43  101   1.134e-05
   43  102   7.445e-06
   43  103   4.439e-04
   43  104   4.982e-04
   43  105   4.028e-04
   43  106   1.222e-04
   43  107   2.774e-05
   43  108   4.375e-09
   43  109   1.033e-12
   43  110   8.419e-13
   43  111   2.051e-13
   43  112   9.382e-14
   43  113   2.758e-14
   43  114   5.807e-15
   43  115   2.163e-15
   43  116   3.066e-16
   44   90   6.954e-13
   44   91   4.450e-13
   44   92   4.036e-09
   44   93   6.685e-09
   44   94   3.159e-05
   44   95   3.560e-06
   44   96   1.663e-06
   44   97   9.245e-08
   44   98   4.617e-08
   44   99   1.022e-08
   44  100   1.367e-08
   44  101   4.355e-07
   44  102   8.230e-05
   44  103   4.066e-04
   44  104   1.741e-05
   44  105   3.930e-05
   44  106   4.723e-04
   44  107   4.006e-04
   44  108   2.856e-04
   44  109   4.690e-05
   44  110   1.405e-06
   44  111   2.502e-12
   44  112   1.678e-12
   44  113   5.013e-13
   44  114   2.140e-13
   44  115   6.350e-14
   44  116   2.016e-14
   44  117   5.199e-15
   44  118   1.718e-15
   45   92   5.349e-18
   45   93   2.281e-13
   45   94   1.616e-10
   45   95   1.179e-08
   45   96   1.359e-08
   45   97   5.273e-08
   45   98   2.070e-08
   45   99   3.111e-08
   45  100   6.215e-09
   45  101   1.578e-08
   45  102   3.241e-09
   45  103   1.207e-08
   45  104   1.052e-09
   45  105   7.632e-08
   45  106   8.180e-10
   45  107   9.058e-05
   45  108   1.799e-05
   45  109   1.583e-04
   45  110   4.900e-07
   45  111   6.310e-07
   45  112   1.678e-09
   45  113   3.749e-12
   45  114   1.491e-12
   45  115   5.775e-13
   45  116   2.568e-13
   45  117   1.228e-13
   45  118   4.576e-14
   45  119   1.802e-14
   45  120   3.919e-15
   45  121   2.734e-15
   45  122   6.716e-16
   45  123   4.014e-16
   45  124   1.247e-16
   46   94   1.713e-13
   46   95   5.311e-16
   46   96   1.033e-08
   46   97   1.127e-08
   46   98   2.294e-07
   46   99   4.724e-08
   46  100   1.827e-07
   46  101   4.498e-08
   46  102   3.968e-08
   46  103   9.011e-09
   46  104   8.362e-09
   46  105   5.004e-09
   46  106   8.808e-09
   46  107   1.979e-06
   46  108   5.502e-05
   46  109   1.095e-04
   46  110   3.234e-04
   46  111   1.573e-04
   46  112   3.706e-04
   46  113   1.138e-04
   46  114   1.603e-04
   46  115   1.192e-05
   46  116   9.211e-07
   46  117   2.031e-10
   46  118   1.049e-12
   46  119   3.892e-13
   46  120   2.075e-13
   46  121   7.817e-14
   46  122   3.297e-13
   46  123   2.622e-13
   46  124   7.753e-14
   46  125   1.277e-13
   46  126   1.260e-13
   46  127   5.973e-16
   47   96   7.482e-18
   47   97   4.048e-12
   47   98   1.117e-10
   47   99   4.891e-10
   47  100   7.185e-10
   47  101   2.888e-09
   47  102   1.684e-08
   47  103   3.887e-08
   47  104   1.254e-08
   47  105   9.121e-09
   47  106   1.211e-09
   47  107   3.206e-09
   47  108   6.368e-10
   47  109   6.895e-08
   47  110   2.950e-10
   47  111   6.352e-06
   47  112   3.060e-07
   47  113   1.134e-04
   47  114   5.254e-06
   47  115   1.440e-04
   47  116   1.577e-04
   47  117   6.158e-05
   47  118   7.149e-11
   47  119   3.608e-06
   47  120   1.221e-12
   47  121   6.589e-13
   47  122   1.313e-12
   47  123   6.972e-13
   47  124   7.094e-13
   47  125   6.886e-13
   47  126   4.196e-13
   47  127   3.122e-13
   47  128   1.562e-13
   47  129   1.383e-13
   47  130   6.333e-17
   48   98   2.512e-13
   48   99   8.958e-13
   48  100   3.676e-10
   48  101   5.812e-10
   48  102   4.762e-08
   48  103   2.981e-08
   48  104   1.112e-07
   48  105   3.154e-08
   48  106   7.305e-08
   48  107   1.106e-08
   48  108   1.197e-08
   48  109   2.184e-09
   48  110   4.366e-09
   48  111   2.055e-09
   48  112   2.448e-09
   48  113   2.221e-07
   48  114   8.706e-05
   48  115   5.834e-06
   48  116   4.198e-05
   48  117   8.439e-05
   48  118   1.019e-04
   48  119   6.309e-05
   48  120   1.684e-05
   48  121   7.056e-07
   48  122   8.297e-10
   48  123   6.672e-12
   48  124   7.394e-12
   48  125   4.126e-12
   48  126   3.735e-12
   48  127   2.260e-12
   48  128   1.989e-12
   48  129   2.353e-12
   48  130   1.083e-12
   48  131   2.942e-13
   48  132   1.018e-12
   48  133   1.471e-13
   48  134   2.183e-14
   49  100   6.253e-18
   49  101   4.105e-14
   49  102   5.409e-13
   49  103   4.243e-11
   49  104   1.852e-10
   49  105   2.755e-09
   49  106   2.762e-09
   49  107   1.631e-08
   49  108   1.375e-08
   49  109   1.791e-08
   49  110   3.286e-09
   49  111   6.458e-09
   49  112   2.714e-10
   49  113   1.336e-09
   49  114   3.239e-10
   49  115   2.061e-09
   49  116   2.125e-11
   49  117   3.533e-07
   49  118   1.690e-07
   49  119   1.850e-05
   49  120   1.087e-06
   49  121   9.598e-06
   49  122   3.337e-10
   49  123   3.903e-09
   49  124   2.059e-11
   49  125   1.735e-11
   49  126   1.465e-11
   49  127   1.048e-11
   49  128   8.255e-12
   49  129   7.601e-12
   49  130   3.334e-12
   49  131   3.266e-12
   49  132   2.531e-12
   49  133   1.481e-11
   49  134   3.912e-12
   49  135   7.788e-13
   49  136   9.674e-14
   49  137   3.433e-14
   50  103   1.157e-16
   50  104   4.497e-13
   50  105   1.487e-11
   50  106   1.001e-09
   50  107   3.849e-09
   50  108   5.429e-08
   50  109   2.976e-08
   50  110   1.612e-07
   50  111   5.992e-08
   50  112   2.305e-07
   50  113   3.177e-08
   50  114   4.743e-08
   50  115   3.488e-09
   50  116   3.576e-09
   50  117   3.991e-09
   50  118   1.968e-06
   50  119   4.068e-06
   50  120   4.349e-05
   50  121   6.872e-05
   50  122   6.559e-05
   50  123   4.772e-05
   50  124   3.233e-05
   50  125   3.330e-05
   50  126   8.947e-05
   50  127   2.185e-04
   50  128   2.677e-04
   50  129   1.385e-04
   50  130   5.992e-04
   50  131   6.960e-05
   50  132   3.549e-05
   50  133   2.962e-11
   50  134   2.646e-11
   50  135   1.814e-11
   50  136   7.873e-12
   50  137   7.297e-12
   50  138   8.309e-13
   50  139   3.783e-13
   50  140   1.212e-13
   51  108   2.868e-16
   51  109   1.274e-12
   51  110   1.801e-11
   51  111   2.229e-09
   51  112   2.895e-09
   51  113   4.631e-08
   51  114   2.347e-08
   51  115   7.913e-08
   51  116   8.668e-09
   51  117   8.835e-09
   51  118   2.113e-10
   51  119   1.953e-09
   51  120   4.053e-11
   51  121   2.850e-08
   51  122   3.234e-10
   51  123   1.314e-09
   51  124   1.034e-09
   51  125   3.238e-09
   51  126   2.998e-10
   51  127   1.954e-06
   51  128   5.159e-06
   51  129   9.053e-05
   51  130   2.110e-04
   51  131   1.577e-04
   51  132   1.185e-04
   51  133   1.407e-05
   51  134   2.036e-11
   51  135   7.416e-11
   51  136   3.581e-11
   51  137   3.634e-11
   51  138   4.305e-11
   51  139   3.511e-11
   51  140   2.864e-12
   51  141   1.442e-12
   51  142   3.924e-13
   51  143   1.627e-13
   52  118   3.001e-08
   52  119   4.465e-09
   52  120   1.047e-08
   52  121   1.055e-09
   52  122   1.029e-09
   52  123   7.629e-11
   52  124   2.321e-10
   52  125   7.109e-11
   52  126   7.968e-11
   52  127   2.639e-10
   52  128   6.216e-09
   52  129   2.150e-07
   52  130   3.296e-06
   52  131   4.747e-06
   52  132   3.435e-05
   52  133   8.076e-06
   52  134   1.790e-05
   52  135   5.382e-07
   52  136   6.330e-07
   52  137   1.146e-10
   52  138   6.955e-11
   52  139   1.933e-11
   52  140   1.268e-11
   52  141   5.809e-12
   52  142   5.196e-12
   52  143   2.046e-12
   52  144   1.616e-12
   52  145   4.254e-13
   52  146   1.605e-13
   53  119   2.639e-08
   53  120   4.265e-09
   53  121   1.064e-08
   53  122   4.670e-10
   53  123   1.843e-09
   53  124   3.832e-11
   53  125   4.357e-10
   53  126   4.462e-12
   53  127   7.352e-11
   53  128   1.753e-11
   53  129   1.318e-09
   53  130   3.088e-11
   53  131   8.364e-08
   53  132   3.581e-09
   53  133   4.203e-07
   53  134   4.761e-07
   53  135   1.359e-05
   53  136   1.203e-05
   53  137   1.406e-06
   53  138   3.287e-09
   53  139   2.009e-10
   53  140   6.612e-11
   53  141   3.509e-11
   53  142   1.742e-11
   53  143   1.041e-11
   53  144   6.794e-12
   53  145   8.645e-12
   53  146   3.402e-12
   53  147   1.977e-12
   53  148   4.686e-13
   53  149   1.544e-13
   54  122   2.593e-08
   54  123   1.324e-09
   54  124   6.131e-08
   54  125   5.163e-09
   54  126   1.448e-08
   54  127   4.886e-10
   54  128   2.706e-10
   54  129   6.278e-12
   54  130   7.646e-11
   54  131   2.845e-11
   54  132   4.780e-11
   54  133   1.949e-10
   54  134   4.236e-08
   54  135   3.156e-08
   54  136   9.991e-06
   54  137   1.099e-05
   54  138   1.637e-05
   54  139   5.914e-06
   54  140   2.001e-07
   54  141   1.155e-10
   54  142   1.047e-10
   54  143   6.250e-11
   54  144   5.358e-11
   54  145   1.538e-11
   54  146   1.998e-11
   54  147   9.948e-12
   54  148   7.464e-12
   54  149   3.388e-12
   54  150   1.202e-12
   54  151   2.965e-13
   54  152   7.272e-14
   55  123   1.490e-09
   55  124   5.466e-11
   55  125   1.653e-08
   55  126   8.310e-10
   55  127   4.159e-09
   55  128   1.072e-10
   55  129   2.793e-10
   55  130   7.731e-12
   55  131   1.573e-10
   55  132   4.179e-12
   55  133   6.531e-10
   55  134   4.335e-11
   55  135   3.487e-10
   55  136   2.297e-10
   55  137   2.337e-06
   55  138   1.163e-06
   55  139   2.144e-05
   55  140   8.856e-06
   55  141   6.265e-07
   55  142   1.468e-10
   55  143   2.265e-10
   55  144   1.417e-10
   55  145   5.891e-11
   55  146   5.366e-11
   55  147   4.152e-11
   55  148   2.676e-11
   55  149   2.772e-11
   55  150   1.220e-11
   55  151   7.326e-12
   55  152   2.823e-12
   55  153   9.036e-13
   55  154   2.039e-13
   56  128   6.197e-08
   56  129   1.391e-09
   56  130   2.506e-08
   56  131   5.201e-10
   56  132   9.751e-10
   56  133   5.430e-10
   56  134   4.201e-10
   56  135   1.459e-10
   56  136   1.173e-09
   56  137   3.904e-10
   56  138   2.293e-08
   56  139   1.645e-06
   56  140   1.119e-05
   56  141   6.987e-06
   56  142   5.991e-06
   56  143   9.038e-08
   56  144   3.099e-08
   56  145   3.997e-10
   56  146   3.287e-10
   56  147   1.208e-10
   56  148   1.204e-10
   56  149   4.844e-11
   56  150   4.768e-11
   56  151   2.779e-11
   56  152   1.876e-11
   56  153   7.394e-12
   56  154   3.477e-12
   56  155   1.124e-12
   56  156   2.850e-13
   56  157   9.416e-14
   57  129   7.367e-09
   57  130   2.547e-10
   57  131   1.851e-08
   57  132   4.019e-10
   57  133   1.773e-09
   57  134   8.353e-11
   57  135   6.463e-10
   57  136   3.687e-11
   57  137   2.110e-09
   57  138   5.667e-10
   57  139   1.854e-08
   57  140   3.439e-10
   57  141   3.008e-07
   57  142   6.338e-07
   57  143   5.740e-06
   57  144   1.948e-06
   57  145   3.285e-07
   57  146   1.851e-09
   57  147   5.835e-10
   57  148   2.514e-10
   57  149   1.539e-10
   57  150   1.514e-10
   57  151   9.995e-11
   57  152   5.051e-11
   57  153   4.750e-11
   57  154   2.226e-11
   57  155   1.055e-11
   57  156   5.748e-12
   57  157   1.860e-12
   57  158   5.847e-13
   57  159   1.929e-13
   58  134   3.334e-08
   58  135   1.523e-09
   58  136   3.994e-09
   58  137   4.305e-10
   58  138   4.673e-09
   58  139   1.601e-09
   58  140   7.876e-09
   58  141   5.901e-10
   58  142   6.491e-09
   58  143   3.576e-07
   58  144   5.102e-06
   58  145   2.606e-06
   58  146   6.553e-06
   58  147   1.775e-06
   58  148   2.537e-06
   58  149   9.508e-10
   58  150   7.623e-10
   58  151   2.895e-10
   58  152   2.272e-10
   58  153   1.307e-10
   58  154   9.668e-11
   58  155   6.291e-11
   58  156   2.531e-11
   58  157   1.794e-11
   58  158   6.710e-12
   58  159   2.425e-12
   58  160   1.028e-12
   58  161   2.628e-13
   59  135   5.332e-09
   59  136   3.820e-10
   59  137   3.586e-09
   59  138   4.290e-11
   59  139   3.153e-09
   59  140   2.183e-10
   59  141   2.075e-08
   59  142   3.362e-11
   59  143   2.253e-10
   59  144   1.823e-11
   59  145   6.994e-07
   59  146   4.822e-07
   59  147   3.316e-06
   59  148   4.159e-06
   59  149   3.844e-06
   59  150   3.227e-09
   59  151   3.033e-07
   59  152   6.107e-10
   59  153   6.287e-10
   59  154   3.324e-10
   59  155   1.637e-10
   59  156   6.914e-11
   59  157   3.657e-11
   59  158   2.434e-11
   59  159   1.090e-11
   59  160   6.284e-12
   59  161   2.917e-12
   59  162   8.547e-13
   59  163   3.612e-13
   59  164   9.350e-14
   60  140   3.651e-08
   60  141   7.064e-09
   60  142   1.573e-08
