#   Z    A  M_ej/M_sun
   27   67   9.219e-18
   28   56   2.290e-01
   28   57   4.292e-03
   28   58   4.612e-02
   28   59   1.031e-03
   28   60   2.422e-02
   28   61   2.545e-04
   28   62   2.162e-02
   28   63   3.052e-04
   28   64   1.560e-02
   28   65   1.394e-04
   28   66   2.071e-02
   28   67   5.519e-06
   28   68   1.221e-03
   28   69   5.068e-08
   28   70   2.662e-08
   28   71   3.917e-15
   28   72   1.867e-16
   29   57   9.283e-12
   29   58   4.053e-10
   29   59   2.356e-04
   29   60   1.745e-03
   29   61   2.969e-04
   29   62   1.127e-05
   29   63   3.475e-04
   29   64   3.867e-06
   29   65   1.170e-04
   29   66   6.922e-06
   29   67   2.148e-04
   29   68   2.909e-03
   29   69   1.556e-04
   29   70   1.560e-04
   29   71   4.319e-06
   29   72   1.275e-08
   29   73   2.010e-10
   29   74   1.016e-15
   29   75   6.647e-16
   29   76   2.940e-17
   29   77   3.087e-18
   30   60   3.484e-03
   30   61   5.127e-05
   30   62   3.031e-03
   30   63   8.652e-05
   30   64   4.565e-03
   30   65   4.781e-05
   30   66   3.046e-03
   30   67   4.221e-06
   30   68   8.136e-03
   30   69   7.448e-05
   30   70   5.002e-04
   30   71   8.575e-05
   30   72   4.818e-04
   30   73   1.339e-05
   30   74   1.164e-03
   30   75   1.537e-07
   30   76   6.978e-08
   30   77   2.809e-15
   30   78   3.515e-16
   30   79   4.771e-18
   31   61   2.663e-14
   31   62   4.313e-16
   31   63   1.510e-06
   31   64   8.367e-05
   31   65   3.230e-06
   31   66   1.953e-07
   31   67   6.994e-06
   31   68   1.896e-07
   31   69   1.119e-05
   31   70   3.746e-08
   31   71   3.572e-05
   31   72   1.988e-07
   31   73   1.709e-04
   31   74   1.110e-03
   31   75   8.750e-05
   31   76   3.951e-04
   31   77   2.824e-06
   31   78   1.067e-08
   31   79   6.454e-12
   31   80   9.538e-16
   31   81   7.758e-16
   31   82   7.579e-18
   32   64   7.238e-05
   32   65   4.602e-07
   32   66   2.082e-05
   32   67   8.956e-07
   32   68   1.101e-04
   32   69   1.225e-06
   32   70   1.717e-04
   32   71   7.357e-07
   32   72   7.434e-05
   32   73   6.152e-07
   32   74   1.077e-04
   32   75   5.587e-05
   32   76   2.910e-03
   32   77   3.600e-04
   32   78   3.462e-03
   32   79   4.304e-05
   32   80   7.923e-04
   32   81   3.773e-07
   32   82   1.188e-08
   32   83   1.012e-15
   32   84   2.583e-16
   32   85   4.425e-17
   33   65   1.063e-17
   33   67   6.281e-08
   33   68   9.630e-07
   33   69   4.646e-08
   33   70   4.248e-09
   33   71   5.720e-08
   33   72   4.368e-09
   33   73   7.394e-07
   33   74   2.243e-08
   33   75   1.295e-06
   33   76   9.083e-09
   33   77   8.850e-06
   33   78   4.400e-05
   33   79   1.050e-03
   33   80   7.281e-04
   33   81   2.870e-04
   33   82   1.814e-04
   33   83   1.492e-05
   33   84   2.481e-11
   33   85   2.410e-10
   33   86   8.952e-16
   33   87   1.897e-16
   33   88   1.580e-17
   33   89   2.063e-17
   33   90   1.313e-17
   33   91   6.249e-18
   34   68   3.078e-07
   34   69   6.629e-09
   34   70   1.123e-07
   34   71   1.130e-08
   34   72   1.089e-06
   34   73   2.810e-08
   34   74   5.208e-06
   34   75   3.296e-07
   34   76   1.816e-05
   34   77   1.912e-07
   34   78   1.394e-05
   34   79   1.012e-04
   34   80   6.108e-03
   34   81   1.420e-03
   34   82   6.179e-03
   34   83   1.725e-03
   34   84   5.255e-03
   34   85   6.164e-06
   34   86   3.745e-06
   34   87   3.487e-10
   34   88   7.825e-15
   34   89   9.656e-16
   34   90   5.751e-16
   34   91   7.200e-16
   34   92   1.994e-16
   34   93   5.566e-17
   34   94   2.702e-17
   35   71   6.403e-10
   35   72   2.175e-08
   35   73   1.783e-09
   35   74   3.242e-10
   35   75   1.265e-09
   35   76   1.301e-10
   35   77   9.267e-08
   35   78   1.071e-09
   35   79   6.048e-07
   35   80   2.184e-08
   35   81   5.682e-05
   35   82   1.549e-07
   35   83   1.048e-04
   35   84   2.145e-03
   35   85   4.089e-04
   35   86   1.325e-04
   35   87   1.167e-05
   35   88   4.449e-06
   35   89   2.289e-09
   35   90   2.216e-14
   35   91   5.491e-15
   35   92   2.225e-15
   35   93   1.476e-15
   35   94   6.809e-16
   35   95   1.320e-16
   35   96   3.063e-17
   35   97   1.088e-17
   36   72   1.479e-09
   36   73   2.720e-10
   36   74   3.304e-09
   36   75   1.030e-09
   36   76   1.566e-08
   36   77   1.496e-09
   36   78   1.955e-07
   36   79   2.478e-08
   36   80   1.488e-06
   36   81   6.324e-08
   36   82   4.259e-06
   36   83   6.398e-07
   36   84   8.589e-05
   36   85   1.948e-04
   36   86   3.731e-03
   36   87   2.982e-05
   36   88   2.768e-04
   36   89   2.072e-04
   36   90   9.535e-05
   36   91   2.782e-08
   36   92   4.527e-14
   36   93   1.673e-14
   36   94   2.894e-15
   36   95   8.051e-16
   36   96   5.331e-16
   36   97   2.089e-16
   36   98   1.194e-16
   36   99   1.392e-17
   36  100   3.511e-18
   37   75   4.831e-11
   37   76   7.064e-10
   37   77   1.121e-09
   37   78   7.782e-10
   37   79   2.548e-10
   37   80   1.153e-11
   37   81   2.615e-09
   37   82   4.320e-11
   37   83   1.463e-07
   37   84   2.449e-08
   37   85   6.323e-07
   37   86   2.233e-07
   37   87   2.291e-04
   37   88   2.651e-06
   37   89   9.993e-05
   37   90   4.912e-04
   37   91   2.915e-05
   37   92   9.013e-10
   37   93   8.946e-09
   37   94   7.903e-14
   37   95   1.143e-14
   37   96   3.263e-15
   37   97   1.871e-15
   37   98   7.381e-16
   37   99   3.143e-16
   37  100   1.718e-16
   37  101   7.588e-17
   37  102   3.348e-17
   37  103   7.354e-18
   38   76   2.840e-12
   38   77   1.682e-12
   38   78   1.545e-09
   38   79   4.455e-10
   38   80   1.222e-09
   38   81   4.392e-10
   38   82   1.234e-08
   38   83   2.742e-09
   38   84   1.146e-07
   38   85   4.054e-08
   38   86   1.499e-06
   38   87   1.426e-06
   38   88   2.348e-03
   38   89   6.989e-06
   38   90   1.822e-04
   38   91   5.936e-05
   38   92   3.024e-04
   38   93   2.100e-04
   38   94   1.371e-04
   38   95   5.436e-07
   38   96   5.210e-14
   38   97   1.276e-14
   38   98   1.661e-14
   38   99   4.101e-15
   38  100   2.778e-15
   38  101   1.067e-15
   38  102   9.323e-16
   38  103   3.917e-16
   38  104   1.816e-16
   38  105   6.021e-17
   38  106   1.115e-17
   39   79   8.095e-12
   39   80   1.544e-10
   39   81   2.921e-10
   39   82   3.229e-10
   39   83   7.100e-10
   39   84   2.169e-11
   39   85   2.853e-10
   39   86   2.222e-10
   39   87   1.244e-08
   39   88   3.594e-08
   39   89   1.535e-04
   39   90   1.193e-07
   39   91   9.806e-08
   39   92   2.009e-06
   39   93   3.265e-05
   39   94   1.921e-04
   39   95   1.694e-05
   39   96   7.091e-10
   39   97   1.491e-11
   39   98   2.392e-14
   39   99   4.327e-14
   39  100   1.998e-14
   39  101   1.017e-14
   39  102   8.599e-15
   39  103   4.624e-15
   39  104   2.498e-15
   39  105   1.044e-15
   39  106   3.547e-16
   39  107   1.295e-16
   39  108   2.678e-17
   39  109   9.412e-18
   40   80   4.564e-15
   40   81   1.217e-14
   40   82   9.258e-10
   40   83   2.122e-10
   40   84   5.315e-10
   40   85   7.701e-10
   40   86   2.903e-09
   40   87   5.273e-10
   40   88   3.566e-08
   40   89   8.360e-08
   40   90   2.909e-04
   40   91   8.768e-07
   40   92   9.812e-08
   40   93   3.157e-08
   40   94   6.990e-06
   40   95   1.729e-06
   40   96   4.351e-05
   40   97   5.471e-05
   40   98   2.751e-06
   40   99   8.458e-14
   40  100   1.128e-08
   40  101   9.819e-14
   40  102   1.775e-12
   40  103   3.853e-14
   40  104   5.641e-14
   40  105   1.559e-14
   40  106   7.215e-15
   40  107   2.014e-15
   40  108   9.397e-16
   40  109   3.370e-16
   40  110   1.088e-16
   40  111   2.442e-17
   40  112   8.644e-18
   41   83   1.512e-16
   41   84   8.914e-13
   41   85   4.187e-11
   41   86   3.231e-09
   41   87   1.332e-09
   41   88   7.004e-10
   41   89   1.019e-09
   41   90   1.305e-09
   41   91   1.574e-06
   41   92   5.032e-09
   41   93   5.217e-09
   41   94   2.306e-11
   41   95   1.801e-11
   41   96   6.148e-11
   41   97   1.166e-07
   41   98   2.825e-07
   41   99   1.018e-07
   41  100   3.022e-09
   41  101   1.546e-08
   41  102   9.988e-10
   41  103   6.359e-14
   41  104   2.269e-09
   41  105   3.045e-12
   41  106   4.583e-14
   41  107   3.693e-14
   41  108   6.684e-15
   41  109   2.548e-15
   41  110   9.506e-16
   41  111   4.108e-16
   41  112   1.091e-16
   41  113   5.413e-17
   41  114   5.717e-18
   42   85   1.339e-17
   42   86   1.877e-10
   42   87   3.283e-11
   42   88   4.783e-09
   42   89   1.255e-09
   42   90   2.180e-09
   42   91   9.126e-10
   42   92   1.836e-06
   42   93   5.107e-08
   42   94   2.260e-08
   42   95   1.654e-10
   42   96   6.501e-11
   42   97   1.388e-09
   42   98   2.012e-05
   42   99   5.737e-06
   42  100   5.941e-05
   42  101   5.368e-05
   42  102   2.057e-04
   42  103   6.434e-05
   42  104   1.159e-04
   42  105   4.127e-05
   42  106   3.526e-08
   42  107   7.768e-12
   42  108   2.319e-13
   42  109   1.974e-14
   42  110   1.417e-14
   42  111   3.524e-15
   42  112   2.523e-15
   42  113   5.205e-16
   42  114   2.986e-16
   42  115   8.451e-17
   42  116   3.707e-17
   42  117   2.892e-18
   43   88   1.542e-15
   43   89   1.232e-11
   43   90   2.364e-12
   43   91   9.076e-10
   43   92   3.884e-09
   43   93   4.117e-08
   43   94   1.023e-08
   43   95   7.569e-10
   43   96   1.696e-11
   43   97   4.223e-12
   43   98   1.594e-13
   43   99   1.226e-09
   43  100   2.829e-14
   43  101   3.582e-06
   43  102   1.614e-06
   43  103   5.441e-05
   43  104   2.006e-04
   43  105   1.868e-04
   43  106   8.765e-06
   43  107   4.446e-06
   43  108   1.339e-09
   43  109   1.385e-13
   43  110   4.779e-14
   43  111   3.402e-14
   43  112   1.769e-14
   43  113   8.439e-15
   43  114   1.442e-15
   43  115   8.800e-16
   43  116   2.072e-16
   43  117   1.539e-16
   43  118   1.668e-17
   43  119   4.471e-18
   44   90   6.904e-12
   44   91   3.976e-13
   44   92   1.219e-08
   44   93   9.524e-10
   44   94   3.961e-07
   44   95   2.243e-08
   44   96   1.649e-08
   44   97   2.072e-10
   44   98   5.445e-11
   44   99   1.201e-13
   44  100   1.067e-12
   44  101   1.346e-07
   44  102   1.774e-05
   44  103   4.996e-05
   44  104   6.988e-06
   44  105   1.822e-05
   44  106   3.401e-05
   44  107   6.445e-05
   44  108   8.213e-05
   44  109   8.472e-06
   44  110   1.133e-07
   44  111   1.392e-13
   44  112   2.911e-13
   44  113   5.304e-14
   44  114   7.549e-14
   44  115   7.320e-15
   44  116   5.581e-15
   44  117   6.073e-16
   44  118   4.236e-16
   44  119   7.081e-17
   44  120   3.277e-17
   45   92   1.014e-17
   45   93   2.313e-12
   45   94   4.039e-10
   45   95   4.229e-08
   45   96   2.351e-07
   45   97   8.653e-09
   45   98   7.316e-10
   45   99   7.733e-11
   45  100   2.776e-12
   45  101   8.310e-12
   45  102   5.633e-13
   45  103   4.066e-10
   45  104   7.283e-14
   45  105   3.013e-08
   45  106   2.209e-11
   45  107   1.463e-05
   45  108   5.170e-06
   45  109   2.871e-05
   45  110   3.953e-08
   45  111   1.071e-07
   45  112   1.457e-10
   45  113   4.936e-13
   45  114   1.211e-13
   45  115   1.205e-13
   45  116   4.098e-14
   45  117   5.915e-14
   45  118   9.376e-15
   45  119   6.927e-15
   45  120   4.201e-16
   45  121   1.756e-16
   45  122   1.827e-17
   45  123   9.463e-18
   46   94   2.085e-13
   46   95   9.916e-15
   46   96   3.356e-07
   46   97   1.896e-08
   46   98   1.212e-08
   46   99   1.404e-09
   46  100   1.732e-09
   46  101   4.676e-10
   46  102   3.951e-10
   46  103   1.723e-10
   46  104   1.326e-10
   46  105   5.176e-11
   46  106   1.190e-10
   46  107   3.209e-07
   46  108   1.574e-05
   46  109   1.999e-05
   46  110   2.539e-05
   46  111   2.631e-05
   46  112   2.981e-05
   46  113   2.596e-05
   46  114   5.013e-05
   46  115   3.416e-06
   46  116   8.942e-08
   46  117   5.090e-11
   46  118   4.568e-13
   46  119   3.819e-14
   46  120   5.786e-14
   46  121   5.545e-15
   46  122   6.511e-15
   46  123   3.849e-15
   46  124   1.016e-15
   46  125   1.674e-15
   46  126   1.636e-15
   46  127   1.184e-17
   47   96   2.054e-17
   47   97   2.342e-10
   47   98   7.227e-10
   47   99   1.323e-09
   47  100   6.822e-10
   47  101   1.045e-09
   47  102   1.039e-09
   47  103   1.830e-09
   47  104   1.199e-09
   47  105   2.317e-09
   47  106   5.484e-10
   47  107   6.449e-10
   47  108   8.938e-11
   47  109   1.217e-08
   47  110   7.371e-13
   47  111   1.060e-06
   47  112   2.437e-08
   47  113   2.583e-05
   47  114   1.642e-06
   47  115   4.116e-05
   47  116   1.510e-05
   47  117   1.452e-05
   47  118   1.615e-11
   47  119   3.140e-07
   47  120   9.954e-14
   47  121   2.138e-13
   47  122   5.670e-14
   47  123   4.904e-14
   47  124   1.657e-14
   47  125   1.251e-14
   47  126   5.978e-15
   47  127   4.158e-15
   47  128   2.049e-15
   47  129   1.786e-15
   48   98   7.307e-13
   48   99   2.071e-11
   48  100   2.724e-10
   48  101   8.684e-11
   48  102   1.834e-09
   48  103   1.743e-09
   48  104   1.136e-08
   48  105   5.018e-09
   48  106   1.237e-08
   48  107   1.055e-08
   48  108   8.282e-09
   48  109   6.318e-09
   48  110   3.165e-09
   48  111   1.523e-09
   48  112   1.717e-09
   48  113   4.995e-08
   48  114   2.712e-05
   48  115   1.669e-06
   48  116   4.018e-06
   48  117   1.985e-05
   48  118   2.839e-05
   48  119   5.445e-06
   48  120   3.175e-06
   48  121   9.619e-08
   48  122   8.901e-11
   48  123   3.171e-13
   48  124   3.777e-13
   48  125   1.550e-13
   48  126   1.924e-13
   48  127   4.870e-14
   48  128   3.572e-14
   48  129   3.137e-14
   48  130   1.427e-14
   48  131   3.804e-15
   48  132   1.308e-14
   48  133   1.887e-15
   48  134   2.803e-16
   49  100   1.540e-17
   49  101   3.844e-14
   49  102   2.096e-13
   49  103   1.965e-11
   49  104   8.655e-11
   49  105   1.054e-09
   49  106   1.547e-09
   49  107   1.161e-08
   49  108   1.310e-08
   49  109   2.845e-08
   49  110   1.073e-08
   49  111   2.781e-08
   49  112   3.755e-09
   49  113   8.378e-09
   49  114   1.132e-09
   49  115   3.071e-09
   49  116   4.448e-12
   49  117   8.415e-08
   49  118   4.709e-08
   49  119   1.595e-06
   49  120   2.049e-07
   49  121   1.293e-06
   49  122   3.549e-11
   49  123   4.031e-10
   49  124   9.212e-13
   49  125   7.118e-13
   49  126   6.163e-13
   49  127   5.648e-13
   49  128   3.193e-13
   49  129   2.405e-13
   49  130   5.644e-14
   49  131   4.518e-14
   49  132   3.296e-14
   49  133   1.909e-13
   49  134   5.049e-14
   49  135   1.009e-14
   49  136   1.262e-15
   49  137   4.545e-16
   50  103   1.325e-17
   50  104   6.097e-14
   50  105   1.884e-12
   50  106   9.944e-11
   50  107   5.057e-10
   50  108   9.685e-09
   50  109   8.832e-09
   50  110   4.566e-08
   50  111   2.200e-08
   50  112   7.023e-08
   50  113   2.012e-08
   50  114   3.870e-08
   50  115   7.416e-09
   50  116   6.998e-09
   50  117   5.134e-09
   50  118   5.519e-07
   50  119   3.512e-07
   50  120   8.165e-06
   50  121   9.193e-06
   50  122   6.823e-06
   50  123   4.636e-06
   50  124   3.481e-06
   50  125   2.500e-06
   50  126   1.945e-05
   50  127   7.986e-06
   50  128   3.725e-05
   50  129   1.962e-05
   50  130   1.217e-04
   50  131   3.718e-05
   50  132   1.372e-05
   50  133   4.709e-13
   50  134   3.485e-13
   50  135   2.364e-13
   50  136   1.032e-13
   50  137   9.594e-14
   50  138   1.103e-14
   50  139   5.086e-15
   50  140   1.650e-15
   50  141   3.300e-17
   50  142   1.059e-17
   51  108   1.061e-17
   51  109   2.045e-13
   51  110   4.970e-12
   51  111   5.001e-10
   51  112   4.365e-10
   51  113   7.086e-09
   51  114   5.572e-09
   51  115   4.314e-08
   51  116   9.235e-09
   51  117   1.505e-08
   51  118   1.268e-09
   51  119   5.596e-09
   51  120   5.987e-11
   51  121   4.992e-09
   51  122   3.014e-11
   51  123   1.170e-10
   51  124   2.626e-12
   51  125   2.821e-10
   51  126   5.836e-12
   51  127   7.114e-08
   51  128   7.151e-07
   51  129   1.278e-05
   51  130   4.261e-05
   51  131   8.380e-05
   51  132   4.663e-05
   51  133   7.983e-06
   51  134   7.565e-13
   51  135   1.027e-12
   51  136   4.749e-13
   51  137   4.775e-13
   51  138   5.665e-13
   51  139   4.619e-13
   51  140   3.788e-14
   51  141   1.912e-14
   51  142   5.273e-15
   51  143   2.195e-15
   51  144   4.070e-17
   51  145   7.872e-18
   52  118   2.854e-08
   52  119   5.490e-09
   52  120   1.043e-08
   52  121   2.796e-09
   52  122   5.900e-09
   52  123   3.020e-10
   52  124   4.086e-10
   52  125   8.475e-11
   52  126   9.095e-11
   52  127   1.422e-11
   52  128   8.270e-10
   52  129   3.026e-08
   52  130   6.628e-07
   52  131   2.515e-06
   52  132   1.367e-05
   52  133   4.691e-06
   52  134   3.415e-06
   52  135   1.123e-07
   52  136   3.908e-08
   52  137   1.904e-12
   52  138   9.780e-13
   52  139   2.550e-13
   52  140   1.672e-13
   52  141   7.650e-14
   52  142   6.849e-14
   52  143   2.706e-14
   52  144   2.148e-14
   52  145   5.726e-15
   52  146   2.185e-15
   52  147   3.104e-17
   52  148   8.605e-18
   53  119   1.406e-08
   53  120   3.124e-09
   53  121   2.068e-08
   53  122   1.075e-09
   53  123   2.753e-08
   53  124   6.410e-10
   53  125   3.940e-09
   53  126   2.245e-11
   53  127   1.011e-09
   53  128   1.512e-11
   53  129   6.216e-10
   53  130   2.808e-12
   53  131   4.424e-08
   53  132   1.377e-09
   53  133   2.381e-07
   53  134   8.990e-08
   53  135   2.971e-06
   53  136   7.357e-07
   53  137   1.839e-07
   53  138   9.534e-11
   53  139   3.600e-12
   53  140   9.404e-13
   53  141   4.747e-13
   53  142   2.295e-13
   53  143   1.367e-13
   53  144   8.900e-14
   53  145   1.134e-13
   53  146   4.465e-14
   53  147   2.607e-14
   53  148   6.237e-15
   53  149   2.075e-15
   53  150   1.911e-17
   53  151   4.541e-18
   54  122   4.106e-08
   54  123   8.902e-09
   54  124   4.810e-08
   54  125   1.146e-08
   54  126   2.285e-08
   54  127   2.773e-09
   54  128   1.657e-08
   54  129   2.219e-10
   54  130   2.630e-10
   54  131   7.732e-11
   54  132   1.010e-10
   54  133   1.026e-10
   54  134   1.232e-09
   54  135   6.228e-09
   54  136   5.907e-07
   54  137   1.455e-06
   54  138   5.556e-07
   54  139   5.111e-07
   54  140   1.210e-08
   54  141   1.664e-12
   54  142   1.474e-12
   54  143   8.219e-13
   54  144   7.050e-13
   54  145   2.008e-13
   54  146   2.614e-13
   54  147   1.296e-13
   54  148   9.767e-14
   54  149   4.437e-14
   54  150   1.587e-14
   54  151   3.944e-15
   54  152   9.834e-16
   54  153   1.135e-17
   55  123   8.968e-10
   55  124   3.587e-10
   55  125   1.879e-08
   55  126   4.358e-09
   55  127   2.198e-08
   55  128   1.827e-09
   55  129   3.385e-08
   55  130   7.117e-10
   55  131   5.799e-09
   55  132   4.871e-11
   55  133   4.380e-09
   55  134   8.902e-11
   55  135   6.446e-10
   55  136   2.099e-11
   55  137   3.118e-07
   55  138   3.995e-08
   55  139   1.832e-06
   55  140   5.248e-07
   55  141   8.803e-08
   55  142   2.592e-12
   55  143   3.262e-12
   55  144   1.901e-12
   55  145   8.178e-13
   55  146   7.072e-13
   55  147   5.435e-13
   55  148   3.475e-13
   55  149   3.614e-13
   55  150   1.584e-13
   55  151   9.537e-14
   55  152   3.676e-14
   55  153   1.183e-14
   55  154   2.688e-15
   55  155   1.850e-17
   56  128   2.282e-08
   56  129   5.339e-09
   56  130   3.097e-08
   56  131   2.429e-09
   56  132   1.038e-08
   56  133   3.867e-09
   56  134   1.049e-08
   56  135   3.928e-10
   56  136   7.254e-09
   56  137   2.435e-10
   56  138   4.027e-09
   56  139   1.392e-07
   56  140   6.524e-07
   56  141   9.892e-07
   56  142   9.519e-07
   56  143   1.538e-08
   56  144   3.939e-09
   56  145   7.459e-12
   56  146   4.900e-12
   56  147   1.625e-12
   56  148   1.635e-12
   56  149   6.314e-13
   56  150   6.217e-13
   56  151   3.594e-13
   56  152   2.432e-13
   56  153   9.574e-14
   56  154   4.512e-14
   56  155   1.462e-14
   56  156   3.728e-15
   56  157   1.230e-15
   56  158   4.394e-18
   57  129   2.683e-09
   57  130   1.172e-09
   57  131   1.340e-08
   57  132   1.616e-09
   57  133   1.265e-08
   57  134   6.282e-10
   57  135   2.044e-08
   57  136   3.369e-10
   57  137   1.976e-08
   57  138   1.471e-09
   57  139   2.414e-08
   57  140   1.968e-11
   57  141   4.231e-08
   57  142   1.009e-07
   57  143   1.040e-06
