#   Z    A  M_ej/M_sun
   47  117   1.760e-06
   47  118   1.384e-12
   47  119   3.874e-08
   47  120   3.254e-15
   47  121   2.834e-15
   47  122   2.343e-15
   47  123   1.404e-15
   47  124   5.947e-16
   47  125   3.582e-16
   47  126   1.309e-16
   47  127   7.751e-17
   47  128   2.970e-17
   47  129   1.740e-17
   48   98   1.485e-11
   48   99   2.354e-10
   48  100   3.559e-09
   48  101   7.669e-10
   48  102   4.062e-08
   48  103   4.520e-09
   48  104   7.459e-08
   48  105   6.502e-09
   48  106   2.007e-08
   48  107   1.111e-09
   48  108   3.541e-10
   48  109   1.672e-11
   48  110   3.197e-10
   48  111   4.941e-11
   48  112   8.580e-11
   48  113   5.305e-09
   48  114   2.919e-06
   48  115   1.477e-07
   48  116   4.728e-07
   48  117   2.403e-06
   48  118   2.644e-06
   48  119   6.713e-07
   48  120   4.969e-07
   48  121   1.166e-08
   48  122   9.670e-12
   48  123   1.879e-14
   48  124   1.666e-14
   48  125   8.659e-15
   48  126   5.461e-15
   48  127   1.971e-15
   48  128   9.476e-16
   48  129   5.892e-16
   48  130   2.258e-16
   48  131   3.803e-17
   48  132   1.049e-16
   48  133   1.408e-17
   49  100   8.112e-16
   49  101   1.110e-12
   49  102   3.462e-12
   49  103   7.994e-10
   49  104   8.663e-10
   49  105   1.633e-08
   49  106   4.163e-09
   49  107   2.831e-08
   49  108   8.349e-09
   49  109   4.197e-10
   49  110   4.106e-10
   49  111   1.200e-10
   49  112   1.086e-12
   49  113   1.463e-11
   49  114   1.267e-11
   49  115   8.893e-11
   49  116   6.692e-12
   49  117   1.081e-08
   49  118   4.384e-09
   49  119   1.996e-07
   49  120   3.207e-08
   49  121   1.583e-07
   49  122   3.875e-12
   49  123   5.643e-11
   49  124   5.500e-14
   49  125   4.571e-14
   49  126   3.570e-14
   49  127   2.724e-14
   49  128   1.532e-14
   49  129   6.668e-15
   49  130   1.646e-15
   49  131   9.734e-16
   49  132   4.042e-16
   49  133   1.704e-15
   49  134   3.941e-16
   49  135   7.456e-17
   49  136   9.260e-18
   50  103   2.862e-15
   50  104   3.952e-11
   50  105   3.600e-11
   50  106   3.831e-09
   50  107   8.455e-10
   50  108   7.017e-08
   50  109   2.553e-09
   50  110   8.613e-08
   50  111   4.060e-09
   50  112   1.173e-07
   50  113   7.726e-09
   50  114   2.126e-08
   50  115   8.931e-10
   50  116   3.222e-10
   50  117   1.362e-10
   50  118   5.197e-08
   50  119   4.480e-08
   50  120   1.278e-06
   50  121   1.129e-06
   50  122   7.611e-07
   50  123   6.242e-07
   50  124   3.271e-07
   50  125   4.289e-07
   50  126   2.096e-06
   50  127   8.580e-07
   50  128   3.931e-06
   50  129   2.479e-06
   50  130   1.282e-05
   50  131   4.155e-06
   50  132   1.238e-06
   50  133   5.986e-15
   50  134   3.738e-15
   50  135   1.917e-15
   50  136   7.793e-16
   50  137   7.025e-16
   50  138   7.955e-17
   50  139   3.621e-17
   50  140   1.160e-17
   51  108   3.606e-17
   51  109   2.393e-12
   51  110   1.891e-12
   51  111   1.623e-09
   51  112   9.140e-11
   51  113   3.570e-08
   51  114   5.427e-10
   51  115   2.435e-08
   51  116   6.145e-11
   51  117   3.147e-11
   51  118   5.671e-13
   51  119   4.787e-12
   51  120   1.709e-12
   51  121   4.729e-10
   51  122   2.139e-11
   51  123   1.256e-10
   51  124   4.982e-10
   51  125   7.299e-10
   51  126   6.478e-10
   51  127   8.774e-09
   51  128   7.567e-08
   51  129   1.622e-06
   51  130   4.499e-06
   51  131   9.408e-06
   51  132   4.238e-06
   51  133   4.721e-07
   51  134   5.729e-15
   51  135   1.168e-14
   51  136   4.354e-15
   51  137   3.792e-15
   51  138   4.207e-15
   51  139   3.373e-15
   51  140   2.742e-16
   51  141   1.381e-16
   51  142   3.756e-17
   51  143   1.558e-17
   52  118   1.616e-09
   52  119   8.316e-11
   52  120   1.354e-09
   52  121   2.158e-11
   52  122   9.906e-11
   52  123   1.813e-12
   52  124   9.602e-12
   52  125   1.174e-11
   52  126   3.411e-11
   52  127   3.318e-11
   52  128   2.575e-10
   52  129   3.916e-09
   52  130   7.040e-08
   52  131   2.834e-07
   52  132   1.253e-06
   52  133   2.788e-07
   52  134   2.656e-07
   52  135   1.917e-09
   52  136   4.280e-09
   52  137   1.631e-14
   52  138   7.979e-15
   52  139   1.931e-15
   52  140   1.233e-15
   52  141   5.583e-16
   52  142   4.978e-16
   52  143   1.959e-16
   52  144   1.547e-16
   52  145   4.072e-17
   52  146   1.537e-17
   53  119   1.283e-09
   53  120   9.446e-12
   53  121   1.328e-09
   53  122   2.927e-11
   53  123   1.865e-10
   53  124   1.435e-13
   53  125   4.593e-12
   53  126   1.192e-13
   53  127   8.311e-13
   53  128   2.214e-12
   53  129   2.799e-11
   53  130   1.036e-11
   53  131   5.028e-09
   53  132   2.126e-10
   53  133   1.551e-08
   53  134   7.815e-09
   53  135   1.555e-07
   53  136   8.299e-08
   53  137   1.016e-08
   53  138   1.565e-11
   53  139   2.450e-14
   53  140   7.193e-15
   53  141   3.619e-15
   53  142   1.704e-15
   53  143   1.001e-15
   53  144   6.510e-16
   53  145   8.278e-16
   53  146   3.257e-16
   53  147   1.892e-16
   53  148   4.485e-17
   53  149   1.478e-17
   54  122   3.512e-08
   54  123   8.516e-10
   54  124   9.740e-08
   54  125   2.067e-09
   54  126   1.681e-08
   54  127   1.129e-10
   54  128   6.713e-10
   54  129   2.601e-13
   54  130   1.851e-13
   54  131   7.197e-13
   54  132   3.756e-12
   54  133   3.015e-11
   54  134   1.457e-09
   54  135   1.028e-09
   54  136   1.943e-07
   54  137   8.060e-08
   54  138   9.742e-08
   54  139   4.484e-08
   54  140   1.480e-09
   54  141   1.430e-14
   54  142   1.185e-14
   54  143   6.311e-15
   54  144   5.260e-15
   54  145   1.484e-15
   54  146   1.916e-15
   54  147   9.531e-16
   54  148   7.146e-16
   54  149   3.244e-16
   54  150   1.150e-16
   54  151   2.838e-17
   54  152   6.961e-18
   55  123   3.474e-09
   55  124   1.043e-11
   55  125   5.362e-08
   55  126   3.646e-10
   55  127   3.365e-09
   55  128   4.543e-11
   55  129   2.273e-10
   55  130   1.804e-13
   55  131   6.919e-13
   55  132   1.229e-14
   55  133   2.945e-13
   55  134   5.861e-12
   55  135   9.896e-11
   55  136   5.841e-10
   55  137   8.046e-08
   55  138   7.013e-09
   55  139   1.634e-07
   55  140   6.577e-08
   55  141   4.767e-09
   55  142   1.850e-14
   55  143   2.528e-14
   55  144   1.511e-14
   55  145   6.277e-15
   55  146   5.294e-15
   55  147   4.038e-15
   55  148   2.569e-15
   55  149   2.657e-15
   55  150   1.168e-15
   55  151   7.013e-16
   55  152   2.702e-16
   55  153   8.649e-17
   55  154   1.952e-17
   56  128   8.840e-08
   56  129   2.994e-09
   56  130   3.012e-08
   56  131   8.681e-10
   56  132   6.391e-10
   56  133   9.246e-12
   56  134   8.036e-12
   56  135   5.339e-13
   56  136   6.593e-11
   56  137   5.495e-10
   56  138   4.825e-08
   56  139   1.259e-08
   56  140   8.316e-08
   56  141   5.394e-08
   56  142   5.426e-08
   56  143   4.901e-10
   56  144   2.221e-10
   56  145   1.445e-13
   56  146   3.542e-14
   56  147   1.255e-14
   56  148   1.195e-14
   56  149   4.730e-15
   56  150   4.598e-15
   56  151   2.664e-15
   56  152   1.796e-15
   56  153   7.078e-16
   56  154   3.328e-16
   56  155   1.076e-16
   56  156   2.728e-17
   56  157   9.012e-18
   57  129   2.793e-08
   57  130   4.272e-10
   57  131   4.360e-08
   57  132   2.984e-10
   57  133   1.359e-09
   57  134   1.485e-11
   57  135   1.157e-11
   57  136   2.818e-14
   57  137   3.281e-12
   57  138   5.773e-10
   57  139   5.488e-08
   57  140   1.713e-10
   57  141   2.373e-09
   57  142   5.790e-09
   57  143   3.366e-08
   57  144   1.494e-08
   57  145   4.428e-09
   57  146   5.968e-12
   57  147   1.029e-13
   57  148   2.596e-14
   57  149   1.589e-14
   57  150   1.505e-14
   57  151   9.778e-15
   57  152   4.876e-15
   57  153   4.556e-15
   57  154   2.132e-15
   57  155   1.010e-15
   57  156   5.503e-16
   57  157   1.781e-16
   57  158   5.597e-17
   57  159   1.847e-17
   58  134   6.118e-08
   58  135   1.849e-09
   58  136   6.209e-09
   58  137   9.346e-11
   58  138   9.163e-11
   58  139   1.736e-10
   58  140   3.104e-08
   58  141   6.392e-11
   58  142   9.393e-11
   58  143   2.127e-09
   58  144   3.953e-08
   58  145   3.587e-08
   58  146   4.608e-08
   58  147   1.138e-08
   58  148   1.218e-08
   58  149   6.312e-13
   58  150   1.331e-13
   58  151   2.966e-14
   58  152   2.284e-14
   58  153   1.286e-14
   58  154   9.395e-15
   58  155   6.043e-15
   58  156   2.429e-15
   58  157   1.718e-15
   58  158   6.424e-16
   58  159   2.321e-16
   58  160   9.838e-17
   58  161   2.515e-17
   59  135   3.135e-08
   59  136   4.924e-10
   59  137   6.094e-09
   59  138   9.195e-12
   59  139   3.550e-10
   59  140   4.724e-11
   59  141   2.059e-08
   59  142   2.996e-09
   59  143   1.628e-08
   59  144   2.396e-09
   59  145   4.789e-08
   59  146   3.534e-09
   59  147   2.149e-08
   59  148   2.003e-08
   59  149   1.588e-08
   59  150   1.210e-11
   59  151   1.892e-09
   59  152   8.501e-14
   59  153   2.596e-13
   59  154   3.353e-14
   59  155   1.618e-14
   59  156   6.755e-15
   59  157   3.525e-15
   59  158   2.338e-15
   59  159   1.045e-15
   59  160   6.018e-16
   59  161   2.793e-16
   59  162   8.181e-17
   59  163   3.457e-17
   59  164   8.950e-18
   60  140   2.326e-07
   60  141   9.456e-10
   60  142   6.671e-10
   60  143   9.063e-11
   60  144   4.886e-09
   60  145   5.293e-10
   60  146   5.027e-09
   60  147   1.118e-09
   60  148   6.783e-09
   60  149   8.836e-09
   60  150   5.448e-08
   60  151   4.776e-08
   60  152   6.894e-08
   60  153   1.426e-08
   60  154   5.364e-09
   60  155   6.213e-11
   60  156   1.475e-12
   60  157   2.947e-14
   60  158   1.160e-14
   60  159   7.121e-15
   60  160   2.458e-15
   60  161   1.117e-15
   60  162   8.942e-16
   60  163   3.161e-16
   60  164   1.412e-16
   60  165   4.088e-17
   60  166   1.963e-17
   61  143   1.047e-09
   61  144   1.355e-12
