#   Z    A  M_ej/M_sun
   78  198   2.426e-04
   79  197   4.890e-04
   80  196   1.648e-18
   80  198   1.452e-15
   80  199   2.008e-04
   80  200   6.982e-05
   80  201   2.038e-05
   80  202   7.025e-06
   80  204   3.586e-06
   81  203   4.922e-06
   81  205   3.654e-06
   82  204   4.166e-17
   82  206   5.197e-05
   82  207   4.321e-05
   82  208   3.923e-05
   83  209   7.563e-05
   90  232   2.949e-05
   92  235   2.659e-05
   92  238   1.122e-05
