#   Z    A  M_ej/M_sun
   34   68   6.780e-06
   34   69   3.493e-07
   34   70   4.236e-07
   34   71   1.691e-07
   34   72   3.529e-07
   34   73   8.337e-09
   34   74   1.098e-07
   34   75   8.569e-10
   34   76   1.502e-09
   34   77   5.118e-13
   34   78   3.221e-13
   34   79   1.054e-17
   34   80   1.162e-17
   35   69   2.433e-16
   35   70   9.871e-10
   35   71   8.406e-08
   35   72   5.672e-07
   35   73   5.674e-08
   35   74   2.295e-09
   35   75   2.328e-09
   35   76   2.244e-11
   35   77   1.778e-10
   35   78   1.412e-13
   35   79   2.407e-12
   35   80   1.770e-15
   35   81   5.715e-16
   36   70   4.089e-18
   36   71   3.028e-11
   36   72   2.390e-07
   36   73   5.209e-08
   36   74   6.063e-08
   36   75   2.383e-08
   36   76   4.307e-08
   36   77   1.876e-09
   36   78   8.074e-09
   36   79   2.209e-10
   36   80   4.260e-09
   36   81   1.636e-11
   36   82   1.890e-11
   36   83   1.093e-14
   36   84   6.503e-15
   37   74   1.619e-10
   37   75   1.529e-08
   37   76   4.213e-08
   37   77   1.887e-08
   37   78   2.234e-09
   37   79   6.016e-10
   37   80   1.200e-11
   37   81   7.151e-11
   37   82   1.971e-13
   37   83   1.814e-11
   37   84   2.325e-13
   37   85   1.942e-13
   37   86   1.392e-15
   37   87   1.213e-16
   38   75   6.919e-12
   38   76   1.567e-08
   38   77   6.748e-09
   38   78   1.640e-08
   38   79   4.082e-09
   38   80   5.395e-09
   38   81   8.983e-10
   38   82   1.322e-09
   38   83   1.040e-10
   38   84   1.460e-09
   38   85   8.501e-11
   38   86   1.421e-10
   38   87   3.481e-12
   38   88   2.238e-12
   39   77   1.724e-16
   39   78   2.259e-11
   39   79   2.488e-09
   39   80   5.351e-09
   39   81   3.185e-09
   39   82   4.179e-10
   39   83   5.990e-10
   39   84   2.045e-11
   39   85   3.240e-11
   39   86   3.171e-12
   39   87   3.190e-11
   39   88   6.755e-12
   39   89   2.681e-11
   39   90   1.467e-16
   40   79   5.396e-13
   40   80   1.092e-09
   40   81   7.086e-10
   40   82   1.910e-09
   40   83   1.180e-09
   40   84   1.637e-09
   40   85   8.703e-10
   40   86   1.360e-10
   40   87   2.720e-11
   40   88   2.330e-10
   40   89   1.091e-10
   40   90   9.928e-09
   40   91   4.627e-13
   40   92   1.094e-15
   41   82   1.580e-12
   41   83   1.274e-10
   41   84   4.458e-10
   41   85   7.837e-10
   41   86   7.735e-10
   41   87   4.380e-10
