#   Z    A  M_ej/M_sun
   74  193   5.999e-13
   74  194   6.032e-12
   74  195   4.019e-15
   74  196   5.610e-16
   75  179   4.303e-11
   75  180   7.380e-14
   75  181   1.326e-10
   75  182   1.021e-12
   75  183   5.899e-11
   75  184   8.282e-13
   75  185   3.359e-12
   75  186   3.798e-14
   75  187   4.103e-14
   75  188   5.426e-16
   75  189   7.891e-12
   75  190   2.040e-12
   75  191   6.872e-11
   75  192   6.608e-12
   75  193   4.420e-11
   75  194   1.495e-11
   75  195   5.200e-14
   75  196   1.171e-15
   75  197   3.429e-12
   75  199   1.694e-14
   75  200   5.959e-17
   76  182   3.879e-11
   76  183   1.834e-12
   76  184   2.317e-11
   76  185   5.852e-13
   76  186   6.145e-11
   76  187   2.871e-13
   76  188   2.509e-12
   76  189   2.369e-14
   76  190   5.666e-13
   76  191   4.102e-12
   76  192   2.354e-11
   76  193   7.587e-12
   76  194   9.671e-11
   76  195   9.610e-11
   76  196   1.312e-10
   76  197   2.020e-10
   76  198   4.485e-11
   76  199   7.330e-14
   76  200   3.959e-14
   76  201   8.211e-13
   77  183   2.010e-12
   77  184   4.615e-14
   77  185   4.067e-11
   77  186   1.655e-13
   77  187   2.184e-11
   77  188   4.590e-14
   77  189   4.053e-11
   77  190   4.386e-14
   77  191   4.324e-12
   77  192   2.607e-14
   77  193   8.990e-14
   77  194   1.957e-16
   77  195   1.271e-11
   77  196   2.176e-12
   77  197   6.953e-11
   77  198   6.953e-12
   77  199   4.908e-13
   77  200   2.374e-12
   77  201   3.649e-11
   77  202   2.608e-13
   77  203   5.467e-17
   78  190   7.044e-11
   78  191   3.077e-13
   78  192   4.189e-11
   78  193   1.444e-12
   78  194   1.916e-12
   78  195   1.704e-13
   78  196   1.557e-12
   78  197   6.649e-12
   78  198   7.734e-11
   78  199   2.546e-10
   78  200   2.420e-10
   78  201   1.325e-10
   78  202   6.227e-11
   78  203   1.272e-13
   78  204   3.153e-14
   79  191   1.002e-11
   79  192   1.463e-14
   79  193   1.338e-11
   79  194   1.518e-14
   79  195   2.460e-11
   79  196   3.755e-14
   79  197   7.570e-12
   79  198   6.697e-14
   79  199   7.651e-12
   79  200   2.827e-13
   79  201   3.662e-11
   79  202   1.182e-14
   79  203   1.561e-11
   79  204   3.116e-12
   79  205   1.071e-12
   79  207   1.876e-17
   80  194   5.526e-10
   80  195   2.191e-13
   80  196   4.120e-12
   80  197   6.516e-13
   80  198   1.707e-11
   80  199   3.087e-12
   80  200   1.266e-12
   80  201   7.537e-13
   80  202   2.354e-13
   80  203   2.176e-11
   80  204   1.042e-11
   80  205   5.676e-12
   80  206   9.525e-12
   80  207   1.363e-12
   80  208   7.565e-13
   80  209   1.224e-13
   81  195   1.079e-11
   81  196   8.877e-14
   81  197   2.667e-12
   81  198   2.848e-13
   81  199   6.137e-12
   81  200   3.370e-13
   81  201   2.476e-12
   81  202   2.558e-13
   81  203   1.187e-12
   81  204   1.649e-13
   81  205   8.064e-12
   81  206   1.178e-12
   81  207   8.031e-12
   81  208   2.877e-14
   81  209   4.445e-13
   81  210   1.834e-13
   81  211   4.340e-15
   81  213   9.843e-14
   82  199   4.176e-11
   82  200   8.151e-13
   82  201   2.687e-14
   82  202   4.408e-13
   82  203   5.268e-14
   82  204   7.346e-13
   82  205   3.071e-14
   82  206   5.788e-12
   82  207   2.174e-12
   82  208   1.239e-11
   82  209   1.703e-13
   82  210   6.500e-13
   82  211   3.630e-13
   82  212   2.980e-13
   82  213   9.705e-14
   82  214   3.720e-13
   82  215   1.284e-13
   82  216   1.336e-13
   82  217   5.335e-15
   82  218   1.487e-15
   82  219   2.065e-15
   82  221   1.719e-16
   83  200   1.626e-13
   83  201   9.329e-15
   83  202   3.132e-16
   83  203   3.356e-15
   83  204   7.587e-16
   83  205   2.275e-14
   83  206   1.369e-14
   83  207   1.044e-13
   83  208   1.405e-14
   83  209   3.769e-14
   83  210   6.443e-17
   83  211   6.292e-15
   83  212   3.902e-16
   83  213   6.122e-15
   83  214   1.242e-14
   83  215   4.978e-14
   83  216   4.610e-15
   83  217   5.465e-14
   83  218   3.025e-14
   83  219   2.225e-14
   83  220   2.783e-15
   83  221   1.178e-16
   84  208   4.065e-17
   84  210   1.556e-17
   84  217   8.546e-16
   84  218   5.616e-14
   84  219   3.513e-14
   84  220   4.099e-14
   84  221   1.946e-14
   84  222   2.091e-14
   84  223   4.250e-16
   84  224   5.321e-17
   85  219   8.849e-16
   85  220   3.226e-15
   85  221   6.947e-15
   85  222   1.225e-15
   85  223   1.036e-14
   85  224   1.553e-14
   85  225   1.082e-14
   85  226   2.344e-16
   85  227   6.036e-17
   86  220   2.091e-16
   86  221   1.239e-15
   86  222   6.391e-16
   86  223   1.165e-14
   86  224   1.192e-14
   86  225   5.216e-14
   86  226   3.154e-14
   86  227   8.817e-15
   86  228   1.808e-14
   86  229   7.001e-16
   86  230   5.243e-17
   87  223   2.050e-16
   87  224   4.510e-17
   87  225   6.104e-15
   87  226   1.911e-15
   87  227   3.960e-14
   87  228   9.866e-15
   87  229   1.454e-14
   87  230   4.874e-15
   87  231   3.644e-15
   87  232   3.135e-17
   87  233   2.900e-16
   88  225   5.782e-16
   88  226   9.230e-16
   88  227   7.826e-15
   88  228   8.862e-15
   88  229   1.281e-14
   88  230   3.098e-14
   88  231   2.852e-14
   88  232   3.850e-14
   88  233   1.484e-14
   88  234   6.295e-15
   88  235   5.401e-16
   88  236   2.362e-17
   89  227   5.404e-17
   89  229   1.183e-15
   89  230   1.337e-16
   89  231   8.930e-15
   89  232   5.283e-15
   89  233   2.921e-14
   89  234   1.148e-14
   89  235   1.057e-14
   89  236   3.081e-15
   89  237   1.373e-15
   89  238   1.057e-16
   89  239   2.636e-17
   90  230   1.871e-17
   90  231   3.620e-16
   90  232   9.403e-16
   90  233   4.948e-15
   90  234   8.946e-15
   90  235   7.271e-15
   90  236   2.504e-14
   90  237   2.340e-14
   90  238   2.378e-14
   90  239   1.714e-14
   90  240   8.759e-15
   90  241   1.182e-15
   90  242   6.511e-15
   90  243   4.844e-17
   91  233   5.740e-17
   91  235   3.383e-16
   91  236   2.988e-16
   91  237   2.604e-15
   91  238   1.401e-15
   91  239   1.654e-14
   91  240   1.181e-14
   91  241   2.499e-14
   91  242   3.185e-15
   91  243   1.650e-14
   91  244   2.570e-16
   92  237   8.894e-17
   92  238   2.118e-16
   92  239   5.759e-17
   92  240   8.369e-15
   92  241   1.738e-14
   92  242   3.366e-14
   92  243   2.814e-14
   92  244   3.316e-14
   92  245   1.537e-14
   92  246   8.283e-16
   92  247   1.927e-16
   93  241   2.294e-16
   93  242   7.515e-16
   93  243   1.713e-14
   93  244   1.284e-14
   93  245   2.207e-14
   93  246   3.340e-15
   93  247   1.127e-14
   93  248   3.683e-17
   94  242   9.055e-17
   94  243   2.739e-15
   94  244   1.974e-15
   94  245   1.178e-14
   94  246   3.731e-14
   94  247   9.087e-14
   94  248   6.653e-14
   94  249   8.495e-14
   94  250   1.314e-14
   94  251   4.526e-15
   94  252   2.313e-15
   94  253   8.380e-16
   95  248   6.740e-15
   95  249   1.884e-14
