#   Z    A  M_ej/M_sun
   66  164   4.260e-06
   67  165   3.955e-06
   68  162   4.228e-15
   68  164   4.854e-18
   68  166   4.037e-06
   68  167   3.046e-06
   68  168   3.216e-06
   68  170   3.983e-06
   69  169   3.199e-06
   70  168   7.124e-16
   70  170   1.004e-16
   70  171   4.045e-06
   70  172   3.666e-06
   70  173   3.370e-06
   70  174   2.758e-06
   70  176   1.912e-06
   71  175   2.432e-06
   72  174   2.781e-13
   72  176   2.120e-17
   72  177   1.620e-06
   72  178   1.333e-06
   72  179   1.163e-06
   72  180   1.565e-06
   73  181   1.086e-06
   74  180   2.727e-17
   74  182   1.709e-06
   74  183   1.618e-06
   74  184   3.258e-06
   74  186   6.402e-06
   75  185   4.449e-06
   75  187   7.860e-06
   76  184   5.661e-17
   76  186   2.121e-16
   76  187   1.369e-16
   76  188   7.786e-06
   76  189   9.850e-06
   76  190   1.023e-05
   76  192   1.198e-05
   77  191   1.174e-05
   77  193   8.350e-06
   78  190   2.366e-13
   78  192   7.452e-18
   78  194   1.038e-05
   78  195   8.423e-06
   78  196   5.491e-06
   78  198   1.104e-06
   79  197   3.895e-06
   80  196   4.574e-18
   80  198   8.243e-19
   80  199   7.016e-07
   80  200   3.585e-07
   80  201   3.112e-07
   80  202   8.961e-08
   80  204   3.834e-08
   81  203   5.668e-08
   81  205   2.429e-08
   82  204   1.377e-19
   82  206   7.003e-07
   82  207   6.155e-07
   82  208   4.778e-07
   83  209   1.173e-06
   90  232   5.205e-07
   92  235   5.675e-07
   92  238   2.715e-07
