#   Z    A  M_ej/M_sun
   47  107   4.600e-05
   47  109   4.269e-05
   48  106   7.380e-17
   48  108   1.442e-16
   48  110   3.302e-13
   48  111   3.728e-05
   48  112   6.885e-05
   48  113   3.637e-05
   48  114   4.073e-05
   48  116   3.909e-05
   49  113   1.159e-16
   49  115   3.035e-05
   50  112   3.105e-16
   50  114   2.453e-16
   50  115   2.899e-16
   50  116   4.593e-15
   50  117   2.801e-05
   50  118   3.249e-05
   50  119   2.627e-05
   50  120   3.700e-05
   50  122   5.841e-05
   50  124   6.672e-05
   51  121   4.860e-05
   51  123   5.335e-05
   52  120   9.550e-17
   52  122   4.746e-13
   52  123   1.978e-16
   52  124   8.710e-15
   52  125   5.591e-05
   52  126   1.168e-04
   52  128   9.256e-05
   52  130   1.569e-04
   53  127   9.548e-05
   54  124   2.058e-16
   54  126   2.307e-16
   54  128   6.004e-16
   54  129   6.697e-05
   54  130   2.372e-15
   54  131   6.560e-05
   54  132   8.142e-05
   54  134   2.797e-05
   54  136   3.189e-05
   55  133   3.766e-05
   56  130   6.511e-16
   56  132   2.896e-16
   56  134   5.880e-16
   56  135   4.058e-05
   56  136   3.452e-12
   56  137   1.929e-05
   56  138   2.498e-05
   57  138   1.183e-16
   57  139   2.895e-05
   58  136   1.386e-15
   58  138   2.092e-15
   58  140   2.259e-05
   58  142   1.858e-05
   59  141   1.589e-05
   60  142   1.218e-14
   60  143   2.144e-05
   60  144   2.300e-05
   60  145   1.298e-05
   60  146   2.062e-05
   60  148   2.075e-05
   60  150   2.105e-05
   62  144   1.480e-14
   62  147   1.511e-05
   62  148   1.154e-17
   62  149   1.771e-05
   62  150   3.199e-18
   62  152   1.963e-05
   62  154   2.406e-05
   63  151   2.231e-05
   63  153   1.955e-05
   64  152   5.445e-15
   64  154   2.818e-15
   64  155   2.542e-05
   64  156   3.337e-05
   64  157   3.290e-05
   64  158   4.471e-05
   64  160   3.681e-05
   65  159   3.650e-05
   66  156   2.536e-15
   66  158   3.839e-15
   66  160   4.308e-15
   66  161   3.794e-05
   66  162   3.783e-05
   66  163   4.029e-05
   66  164   3.367e-05
   67  165   3.705e-05
   68  162   2.821e-15
   68  164   8.244e-16
   68  166   2.860e-05
   68  167   2.630e-05
   68  168   2.151e-05
   68  170   2.301e-05
   69  169   1.642e-05
   70  168   1.690e-15
   70  170   1.255e-17
   70  171   1.760e-05
   70  172   1.525e-05
   70  173   1.324e-05
   70  174   1.664e-05
   70  176   1.337e-05
   71  175   1.758e-05
   71  176   1.730e-19
   72  174   4.649e-15
   72  176   2.723e-17
   72  177   1.201e-05
   72  178   9.297e-06
   72  179   7.234e-06
   72  180   1.003e-05
   73  181   7.382e-06
   74  180   6.296e-17
   74  182   1.059e-05
   74  183   9.237e-06
   74  184   1.841e-05
   74  186   2.894e-05
   75  185   1.815e-05
   75  187   4.074e-05
   76  184   3.270e-16
   76  186   4.492e-17
   76  187   6.795e-16
   76  188   4.275e-05
   76  189   6.615e-05
   76  190   7.043e-05
   76  192   8.201e-05
   77  191   6.673e-05
   77  193   6.560e-05
   78  190   2.489e-15
   78  192   1.929e-16
   78  194   8.406e-05
   78  195   1.288e-04
   78  196   1.588e-04
   78  198   5.716e-05
   79  197   8.018e-05
   80  196   2.762e-16
   80  198   6.859e-16
   80  199   7.672e-05
   80  200   6.833e-05
   80  201   7.720e-05
   80  202   1.474e-05
   80  204   7.140e-07
   81  203   4.515e-06
   81  205   3.958e-07
   82  204   7.641e-17
   82  206   2.129e-05
   82  207   1.724e-05
   82  208   1.254e-05
   83  209   4.586e-05
   90  232   2.838e-05
   92  235   3.050e-05
   92  238   1.860e-05
